age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit,contact_date
46,admin.,married,primary,0,469,1,0,cellular,75,1,264,10,other,0,2023-02-02
33,admin.,married,tertiary,0,69,0,1,cellular,77,2,-1,0,unknown,0,2023-05-04
56,entrepreneur,married,tertiary,0,-124,1,0,unknown,374,5,-1,0,unknown,0,2023-05-15
60,retired,married,primary,0,600,0,0,cellular,99,6,-1,0,unknown,0,2023-08-19
48,management,married,tertiary,0,3842,0,0,cellular,168,1,122,2,success,0,2023-10-01
31,blue-collar,married,secondary,0,-720,1,1,unknown,112,2,-1,0,unknown,0,2023-05-15
36,blue-collar,single,secondary,0,1127,1,0,cellular,455,1,-1,0,unknown,0,2023-07-10
24,student,single,secondary,0,423,1,0,unknown,226,3,-1,0,unknown,0,2023-05-05
27,blue-collar,married,secondary,0,-59,0,1,cellular,154,3,-1,0,unknown,0,2023-07-08
36,admin.,married,secondary,0,0,1,1,cellular,94,1,-1,0,unknown,0,2023-05-11
29,technician,married,tertiary,0,1489,1,0,unknown,430,1,-1,0,unknown,0,2023-05-28
42,self-employed,married,secondary,0,0,0,0,cellular,277,4,-1,0,unknown,0,2023-08-14
44,management,married,tertiary,0,1451,1,0,cellular,80,7,80,15,failure,0,2023-02-05
42,blue-collar,married,unknown,0,452,1,0,cellular,359,2,-1,0,unknown,0,2023-11-17
39,entrepreneur,married,secondary,0,283,1,0,unknown,126,2,-1,0,unknown,0,2023-05-26
45,management,single,tertiary,0,16,0,0,cellular,59,2,-1,0,unknown,0,2023-07-31
36,blue-collar,married,primary,0,973,1,1,unknown,293,1,-1,0,unknown,0,2023-05-23
34,blue-collar,married,secondary,0,1257,1,0,unknown,109,7,-1,0,unknown,0,2023-05-26
43,technician,married,secondary,0,-1701,1,0,unknown,285,1,-1,0,unknown,0,2023-05-26
32,blue-collar,single,secondary,0,567,1,0,cellular,275,2,342,4,other,0,2023-05-07
38,technician,married,tertiary,0,-1,0,0,cellular,188,4,-1,0,unknown,0,2023-08-08
29,blue-collar,married,secondary,0,3310,0,0,cellular,367,1,91,4,failure,0,2023-09-01
28,blue-collar,married,primary,0,115,1,0,unknown,78,4,-1,0,unknown,0,2023-05-28
33,management,single,tertiary,0,321,0,0,cellular,227,2,-1,0,unknown,0,2023-08-22
43,admin.,married,secondary,0,71,0,0,unknown,180,5,-1,0,unknown,0,2023-05-07
42,unemployed,divorced,secondary,0,759,0,0,cellular,97,1,169,3,failure,0,2023-01-28
33,management,married,tertiary,0,23,1,1,cellular,150,1,-1,0,unknown,0,2023-02-06
32,technician,single,secondary,0,3297,0,0,cellular,99,2,-1,0,unknown,0,2023-08-11
42,housemaid,single,secondary,0,578,0,0,telephone,44,1,-1,0,unknown,0,2023-01-28
42,housemaid,married,primary,0,4279,1,0,cellular,98,1,-1,0,unknown,0,2023-07-22
29,blue-collar,single,secondary,0,234,1,0,cellular,139,1,345,1,other,0,2023-05-08
27,management,single,tertiary,0,1137,1,0,cellular,26,1,-1,0,unknown,0,2023-05-08
38,management,single,tertiary,0,8669,1,0,telephone,5,3,150,6,failure,0,2023-04-20
45,entrepreneur,married,primary,0,488,1,0,telephone,90,11,-1,0,unknown,0,2023-07-28
32,management,single,tertiary,0,1077,0,0,cellular,200,1,717,4,failure,0,2023-08-05
33,technician,married,secondary,0,4790,1,0,cellular,137,1,272,2,failure,0,2023-04-20
48,technician,married,secondary,0,256,1,0,unknown,150,4,-1,0,unknown,0,2023-05-29
53,blue-collar,married,secondary,0,974,1,0,unknown,197,2,-1,0,unknown,0,2023-05-26
23,technician,single,unknown,0,231,1,0,cellular,560,3,367,1,other,0,2023-05-07
41,blue-collar,married,secondary,0,196,1,0,unknown,488,1,-1,0,unknown,0,2023-05-13
41,admin.,single,secondary,0,2002,1,0,cellular,172,2,350,1,failure,0,2023-05-15
50,services,married,tertiary,0,218,1,0,unknown,388,2,-1,0,unknown,0,2023-05-09
28,blue-collar,single,secondary,0,1011,1,0,cellular,204,3,-1,0,unknown,0,2023-04-20
54,retired,divorced,secondary,0,2761,0,0,cellular,771,1,-1,0,unknown,0,2023-07-16
38,services,divorced,primary,0,92,1,1,unknown,118,3,-1,0,unknown,0,2023-05-29
27,self-employed,married,tertiary,0,10005,1,0,cellular,163,3,271,2,failure,0,2023-04-14
54,management,married,tertiary,0,1168,0,0,telephone,150,5,-1,0,unknown,0,2023-05-04
28,services,single,secondary,0,168,1,0,cellular,128,1,-1,0,unknown,0,2023-05-07
32,technician,single,tertiary,0,1710,1,0,cellular,439,1,175,3,other,0,2023-05-15
39,services,married,secondary,0,207,0,0,unknown,78,2,-1,0,unknown,0,2023-06-06
29,technician,single,secondary,0,18,0,0,cellular,206,3,-1,0,unknown,0,2023-02-03
46,admin.,single,unknown,0,306,1,0,cellular,289,5,-1,0,unknown,0,2023-05-11
37,entrepreneur,married,primary,0,8,1,1,cellular,46,1,-1,0,unknown,0,2023-07-16
30,management,married,tertiary,0,-250,1,0,unknown,11,6,-1,0,unknown,0,2023-06-20
41,blue-collar,married,secondary,0,449,1,1,cellular,313,2,-1,0,unknown,0,2023-05-12
39,unemployed,married,secondary,0,1654,0,0,unknown,264,6,-1,0,unknown,0,2023-06-20
38,blue-collar,married,primary,0,714,1,0,unknown,225,3,-1,0,unknown,0,2023-05-29
55,management,single,tertiary,0,1498,0,0,cellular,340,5,-1,0,unknown,0,2023-08-25
29,services,single,secondary,0,695,0,0,unknown,97,1,-1,0,unknown,0,2023-07-03
36,technician,single,secondary,0,-15,1,0,unknown,341,3,-1,0,unknown,0,2023-05-06
60,blue-collar,married,primary,0,14,1,1,cellular,781,4,178,3,failure,0,2023-05-15
43,services,divorced,secondary,0,-287,1,0,cellular,580,4,-1,0,unknown,0,2023-04-20
45,blue-collar,married,primary,0,0,1,0,cellular,137,1,-1,0,unknown,0,2023-07-24
36,management,divorced,tertiary,0,-978,1,0,cellular,62,3,-1,0,unknown,0,2023-05-13
53,blue-collar,married,secondary,0,0,1,0,cellular,407,2,-1,0,unknown,0,2023-05-07
41,self-employed,married,secondary,0,20,0,0,unknown,333,1,-1,0,unknown,0,2023-06-05
51,blue-collar,married,secondary,0,700,0,0,cellular,237,4,-1,0,unknown,0,2023-08-08
34,blue-collar,married,secondary,0,-58,1,1,unknown,157,2,-1,0,unknown,0,2023-05-28
29,management,single,tertiary,0,841,0,0,cellular,217,1,-1,0,unknown,0,2023-02-05
35,self-employed,single,secondary,0,951,1,0,cellular,220,2,-1,0,unknown,0,2023-11-19
40,management,married,tertiary,0,-63,0,1,cellular,196,1,-1,0,unknown,0,2023-07-02
26,student,single,tertiary,0,641,1,0,cellular,55,1,368,1,failure,0,2023-05-15
32,technician,single,tertiary,0,195,1,0,cellular,239,2,-1,0,unknown,0,2023-08-22
31,technician,married,tertiary,0,11,0,0,cellular,651,2,-1,0,unknown,0,2023-08-27
39,management,single,secondary,0,120,0,0,unknown,66,1,-1,0,unknown,0,2023-06-12
30,technician,married,secondary,0,450,0,1,cellular,72,4,-1,0,unknown,0,2023-07-14
40,technician,married,secondary,0,8379,0,0,unknown,52,6,-1,0,unknown,0,2023-06-12
32,blue-collar,married,primary,0,206,1,0,unknown,205,2,-1,0,unknown,0,2023-05-20
46,admin.,single,secondary,0,1544,1,0,unknown,609,1,-1,0,unknown,0,2023-05-29
41,technician,married,secondary,0,2990,1,0,unknown,62,3,-1,0,unknown,0,2023-05-30
35,entrepreneur,single,secondary,0,866,1,0,cellular,147,1,-1,0,unknown,0,2023-11-19
40,unemployed,single,secondary,0,1744,1,0,unknown,465,11,-1,0,unknown,0,2023-05-21
58,management,married,secondary,0,-382,0,0,telephone,398,4,189,12,success,0,2023-02-05
48,blue-collar,married,primary,0,214,1,1,cellular,246,1,162,1,failure,0,2023-11-18
37,technician,single,tertiary,0,147,0,0,unknown,416,2,-1,0,unknown,0,2023-05-07
59,management,divorced,tertiary,0,81,0,0,cellular,140,1,-1,0,unknown,0,2023-05-26
33,blue-collar,married,secondary,0,202,1,0,cellular,377,1,-1,0,unknown,0,2023-04-17
36,admin.,married,secondary,0,1314,1,0,cellular,330,3,-1,0,unknown,0,2023-07-17
40,blue-collar,married,secondary,0,-60,1,0,cellular,250,1,-1,0,unknown,0,2023-07-21
53,admin.,single,primary,0,0,1,0,cellular,176,1,322,5,other,0,2023-05-07
32,admin.,divorced,secondary,0,-331,1,1,unknown,130,3,-1,0,unknown,0,2023-05-26
32,blue-collar,married,primary,0,1504,1,0,cellular,131,2,-1,0,unknown,0,2023-04-17
43,services,divorced,unknown,0,2363,1,0,cellular,229,1,-1,0,unknown,0,2023-11-17
30,services,single,secondary,0,773,1,1,unknown,29,1,-1,0,unknown,0,2023-06-04
31,admin.,married,secondary,0,941,1,0,cellular,213,4,-1,0,unknown,0,2023-04-08
35,unemployed,single,secondary,0,2116,1,0,cellular,409,2,-1,0,unknown,0,2023-05-13
39,services,married,secondary,0,-971,1,1,unknown,104,2,-1,0,unknown,0,2023-05-28
57,management,married,tertiary,0,5,1,0,cellular,96,1,-1,0,unknown,0,2023-07-08
33,self-employed,divorced,tertiary,0,454,0,1,cellular,134,1,-1,0,unknown,0,2023-11-18
35,management,married,secondary,0,53,1,0,cellular,378,1,-1,0,unknown,0,2023-11-18
53,management,married,tertiary,0,2578,0,0,cellular,299,4,107,2,failure,0,2023-11-19
50,entrepreneur,married,secondary,0,854,0,0,cellular,198,1,-1,0,unknown,0,2023-04-16
46,unemployed,married,secondary,0,16397,0,0,cellular,641,1,-1,0,unknown,0,2023-11-18
35,management,single,tertiary,0,687,1,0,unknown,166,2,-1,0,unknown,0,2023-05-30
56,retired,married,secondary,0,1894,1,0,unknown,189,1,-1,0,unknown,0,2023-05-15
54,admin.,divorced,secondary,0,0,1,1,cellular,330,1,182,3,success,0,2023-02-04
56,services,married,secondary,0,1150,0,1,cellular,107,1,117,3,failure,0,2023-11-17
43,management,married,tertiary,0,136,0,0,cellular,120,2,-1,0,unknown,0,2023-08-06
40,technician,married,secondary,0,7313,1,0,cellular,241,2,182,1,failure,0,2023-11-18
38,management,married,tertiary,0,-239,1,0,unknown,221,2,-1,0,unknown,0,2023-06-02
43,management,married,tertiary,0,182,0,0,cellular,152,1,-1,0,unknown,0,2023-01-28
46,technician,married,secondary,0,1590,1,0,cellular,59,2,-1,0,unknown,0,2023-07-15
29,blue-collar,married,secondary,0,-565,1,0,unknown,164,3,-1,0,unknown,0,2023-06-18
33,technician,single,secondary,0,930,1,0,cellular,163,5,359,1,failure,0,2023-05-15
49,technician,married,secondary,0,1091,0,0,telephone,47,2,-1,0,unknown,0,2023-07-30
53,blue-collar,divorced,secondary,0,640,1,0,cellular,321,2,-1,0,unknown,0,2023-05-11
54,retired,single,primary,0,767,0,0,unknown,42,2,-1,0,unknown,0,2023-06-09
33,technician,married,secondary,0,480,1,0,cellular,272,1,270,1,other,0,2023-01-30
39,management,married,tertiary,0,1363,0,0,cellular,294,3,-1,0,unknown,0,2023-08-21
38,admin.,single,unknown,0,446,1,0,unknown,386,1,-1,0,unknown,0,2023-05-13
49,admin.,married,secondary,0,167,0,1,cellular,51,1,-1,0,unknown,0,2023-07-09
33,technician,married,secondary,0,0,0,0,cellular,78,3,-1,0,unknown,0,2023-08-19
59,admin.,married,secondary,0,4196,0,0,telephone,10,2,-1,0,unknown,0,2023-07-31
35,admin.,married,secondary,0,725,1,0,cellular,219,7,133,1,failure,0,2023-11-20
40,technician,married,secondary,0,1716,1,0,cellular,226,8,-1,0,unknown,0,2023-08-12
31,services,single,secondary,0,-45,0,0,unknown,246,2,-1,0,unknown,0,2023-05-07
35,technician,married,secondary,0,410,1,0,cellular,67,2,-1,0,unknown,0,2023-11-20
42,blue-collar,married,primary,0,-97,1,0,cellular,216,4,271,5,failure,0,2023-02-03
55,self-employed,married,secondary,0,12159,1,0,cellular,142,2,174,2,failure,0,2023-11-20
33,blue-collar,married,secondary,0,395,1,0,unknown,122,1,-1,0,unknown,0,2023-06-02
31,technician,single,tertiary,0,969,0,0,cellular,95,1,-1,0,unknown,0,2023-06-15
30,technician,single,secondary,0,86,0,0,unknown,45,1,-1,0,unknown,0,2023-08-20
30,blue-collar,single,primary,0,395,0,0,cellular,429,1,-1,0,unknown,0,2023-11-21
37,blue-collar,married,secondary,0,0,1,0,cellular,473,1,-1,0,unknown,0,2023-04-02
30,technician,single,tertiary,0,0,0,0,cellular,34,2,-1,0,unknown,0,2023-08-22
47,admin.,married,secondary,0,829,1,1,unknown,339,1,-1,0,unknown,0,2023-05-14
41,technician,married,tertiary,0,-15,1,0,cellular,33,1,-1,0,unknown,0,2023-05-06
44,technician,married,secondary,0,135,1,0,cellular,262,3,-1,0,unknown,0,2023-05-08
59,management,married,tertiary,0,1585,0,0,telephone,91,5,-1,0,unknown,0,2023-08-28
29,technician,married,secondary,0,-910,1,0,cellular,260,1,-1,0,unknown,0,2023-07-21
51,services,married,primary,0,8806,1,0,unknown,131,1,-1,0,unknown,0,2023-05-19
32,blue-collar,married,secondary,0,43,1,0,unknown,173,2,-1,0,unknown,0,2023-05-21
36,blue-collar,married,secondary,0,136,1,0,unknown,38,2,-1,0,unknown,0,2023-06-04
30,management,married,tertiary,0,1195,0,0,cellular,146,2,-1,0,unknown,0,2023-07-18
34,housemaid,married,tertiary,0,11219,0,0,cellular,112,1,-1,0,unknown,0,2023-05-25
42,blue-collar,married,primary,0,2003,1,0,cellular,177,3,-1,0,unknown,0,2023-04-17
37,technician,married,secondary,0,494,1,0,cellular,247,2,269,3,failure,0,2023-02-02
42,blue-collar,single,secondary,0,419,0,0,cellular,88,3,-1,0,unknown,0,2023-07-07
31,services,married,unknown,0,-82,1,0,cellular,543,31,-1,0,unknown,0,2023-07-31
34,admin.,single,tertiary,0,64,1,0,cellular,76,2,-1,0,unknown,0,2023-07-28
32,self-employed,married,tertiary,0,14522,0,0,cellular,221,7,-1,0,unknown,0,2023-11-21
46,technician,divorced,secondary,0,3455,1,0,unknown,566,2,-1,0,unknown,0,2023-05-14
32,blue-collar,married,primary,0,1076,1,0,unknown,67,1,-1,0,unknown,0,2023-05-19
37,admin.,single,secondary,0,-261,0,1,cellular,259,1,-1,0,unknown,0,2023-07-10
39,management,married,tertiary,0,309,0,0,cellular,94,14,-1,0,unknown,0,2023-08-26
37,management,single,secondary,0,655,0,1,cellular,258,6,-1,0,unknown,0,2023-02-04
32,self-employed,married,tertiary,0,102,0,0,cellular,398,5,-1,0,unknown,0,2023-08-22
41,blue-collar,married,secondary,0,213,1,0,unknown,10,2,-1,0,unknown,0,2023-05-08
50,self-employed,married,tertiary,0,202,1,0,cellular,107,1,148,4,failure,0,2023-04-15
57,management,married,unknown,0,0,0,0,cellular,585,1,-1,0,unknown,0,2023-09-30
37,admin.,single,secondary,0,22,1,0,cellular,28,2,289,5,failure,0,2023-05-07
56,entrepreneur,divorced,secondary,0,179,0,0,cellular,47,2,-1,0,unknown,0,2023-08-14
37,unemployed,married,secondary,0,4769,0,0,cellular,124,1,-1,0,unknown,0,2023-01-29
32,blue-collar,married,primary,0,-6,1,0,cellular,169,2,-1,0,unknown,0,2023-05-06
30,management,single,tertiary,0,19358,0,0,cellular,258,2,-1,0,unknown,0,2023-11-19
27,blue-collar,single,secondary,0,5563,1,0,unknown,435,2,-1,0,unknown,0,2023-05-30
36,management,married,tertiary,0,6641,0,0,cellular,105,4,-1,0,unknown,0,2023-07-30
34,management,single,tertiary,0,747,0,0,cellular,72,2,98,1,failure,0,2023-08-31
53,services,married,primary,0,49,0,0,unknown,152,1,-1,0,unknown,0,2023-05-28
58,management,married,tertiary,0,287,1,0,cellular,676,8,-1,0,unknown,0,2023-08-21
31,admin.,single,secondary,0,437,1,1,unknown,173,14,-1,0,unknown,0,2023-06-04
38,services,married,secondary,0,1313,0,0,unknown,33,2,-1,0,unknown,0,2023-06-17
32,management,single,tertiary,0,597,0,1,cellular,869,1,-1,0,unknown,0,2023-07-24
31,services,married,secondary,0,418,1,1,cellular,219,1,-1,0,unknown,0,2023-07-09
59,admin.,divorced,secondary,0,-41,1,1,unknown,171,1,-1,0,unknown,0,2023-05-20
41,blue-collar,married,primary,0,449,1,0,cellular,10,6,-1,0,unknown,0,2023-04-20
33,technician,married,secondary,0,3572,1,0,cellular,85,2,-1,0,unknown,0,2023-11-18
52,management,married,tertiary,0,2428,1,0,cellular,294,1,116,3,failure,0,2023-11-21
36,entrepreneur,married,primary,0,177,1,0,unknown,63,5,-1,0,unknown,0,2023-05-12
37,management,married,secondary,0,80,0,0,cellular,155,3,-1,0,unknown,0,2023-08-27
39,services,single,secondary,0,1048,1,0,cellular,149,1,-1,0,unknown,0,2023-05-14
36,management,married,tertiary,0,3874,0,0,cellular,425,6,-1,0,unknown,0,2023-08-25
30,management,married,tertiary,0,5381,0,0,cellular,375,1,-1,0,unknown,0,2023-11-17
32,management,single,tertiary,0,17,0,0,cellular,72,4,-1,0,unknown,0,2023-08-22
47,blue-collar,married,primary,0,4040,0,0,cellular,53,5,-1,0,unknown,0,2023-08-11
38,management,single,tertiary,0,427,1,0,cellular,17,3,169,2,failure,0,2023-05-06
51,management,married,tertiary,0,385,0,0,cellular,39,2,-1,0,unknown,0,2023-08-11
27,services,single,secondary,0,266,0,1,cellular,232,1,-1,0,unknown,0,2023-07-07
58,retired,single,tertiary,0,1411,1,0,cellular,425,2,-1,0,unknown,0,2023-05-13
56,management,married,primary,0,7747,0,0,unknown,103,2,-1,0,unknown,0,2023-06-05
40,blue-collar,married,primary,0,2129,1,0,cellular,1156,3,-1,0,unknown,0,2023-04-20
47,entrepreneur,married,secondary,0,318,0,0,cellular,299,2,-1,0,unknown,0,2023-08-04
23,blue-collar,single,secondary,0,105,1,0,unknown,498,2,-1,0,unknown,0,2023-05-16
46,blue-collar,married,secondary,0,2603,1,1,cellular,50,3,277,2,failure,0,2023-05-11
57,services,married,primary,0,443,0,0,telephone,167,1,-1,0,unknown,0,2023-07-17
40,services,married,secondary,0,-116,1,0,unknown,176,3,-1,0,unknown,0,2023-05-29
30,admin.,married,tertiary,0,285,0,0,cellular,693,2,-1,0,unknown,0,2023-02-05
58,retired,married,primary,0,5092,0,0,unknown,199,6,-1,0,unknown,0,2023-06-11
36,blue-collar,divorced,secondary,0,719,1,0,unknown,1052,1,-1,0,unknown,0,2023-05-13
37,blue-collar,married,primary,0,0,1,0,unknown,24,1,-1,0,unknown,0,2023-05-26
51,blue-collar,married,primary,0,2095,1,1,cellular,438,4,-1,0,unknown,0,2023-02-02
30,blue-collar,single,secondary,0,-390,1,0,cellular,275,1,-1,0,unknown,0,2023-05-05
39,technician,married,tertiary,0,108,0,0,cellular,589,3,28,2,other,0,2023-05-28
33,blue-collar,married,secondary,0,1134,1,0,unknown,304,2,-1,0,unknown,0,2023-05-23
60,blue-collar,married,primary,0,228,1,0,unknown,249,11,-1,0,unknown,0,2023-05-28
29,self-employed,married,tertiary,0,1,0,0,cellular,167,3,-1,0,unknown,0,2023-07-18
31,admin.,married,secondary,0,0,1,1,cellular,79,3,-1,0,unknown,0,2023-11-18
52,management,married,tertiary,0,1453,0,0,telephone,254,21,-1,0,unknown,0,2023-07-29
30,admin.,single,secondary,0,28,0,0,unknown,107,1,-1,0,unknown,0,2023-08-20
47,blue-collar,married,secondary,0,1388,1,0,cellular,119,2,-1,0,unknown,0,2023-04-17
46,management,divorced,tertiary,0,0,0,1,cellular,38,6,-1,0,unknown,0,2023-08-29
31,technician,married,tertiary,0,0,0,0,cellular,70,2,-1,0,unknown,0,2023-08-29
29,blue-collar,married,secondary,0,15,0,0,cellular,136,1,-1,0,unknown,0,2023-06-03
34,services,married,secondary,0,22,1,0,unknown,344,1,-1,0,unknown,0,2023-05-06
44,services,married,secondary,0,983,0,0,cellular,123,1,-1,0,unknown,0,2023-01-28
60,blue-collar,married,secondary,0,2879,1,0,cellular,122,1,-1,0,unknown,0,2023-08-05
51,services,married,primary,0,-553,1,0,unknown,149,8,-1,0,unknown,0,2023-06-04
31,housemaid,single,tertiary,0,596,0,0,telephone,30,1,-1,0,unknown,0,2023-01-28
33,blue-collar,married,secondary,0,1402,0,0,cellular,63,5,-1,0,unknown,0,2023-11-20
53,admin.,divorced,secondary,0,223,1,1,cellular,534,1,-1,0,unknown,0,2023-07-22
45,admin.,married,secondary,0,46,1,0,cellular,234,1,-1,0,unknown,0,2023-05-05
51,management,married,tertiary,0,0,1,1,unknown,410,5,-1,0,unknown,0,2023-05-29
30,management,single,tertiary,0,1636,0,0,unknown,301,2,-1,0,unknown,0,2023-06-06
58,blue-collar,married,primary,0,96,0,0,unknown,76,3,-1,0,unknown,0,2023-06-16
26,blue-collar,single,primary,0,-295,1,0,cellular,138,1,-1,0,unknown,0,2023-05-06
37,services,married,secondary,0,1,0,0,unknown,395,2,-1,0,unknown,0,2023-05-15
47,management,married,tertiary,0,60,0,0,unknown,282,7,-1,0,unknown,0,2023-06-02
28,management,married,tertiary,1,84,0,1,cellular,48,21,-1,0,unknown,0,2023-07-28
28,blue-collar,married,secondary,0,4287,0,0,cellular,171,1,-1,0,unknown,0,2023-04-30
43,management,divorced,tertiary,0,1,1,1,unknown,28,8,-1,0,unknown,0,2023-06-02
43,services,married,secondary,0,192,1,1,unknown,273,2,-1,0,unknown,0,2023-05-30
57,management,married,tertiary,0,1172,1,0,cellular,72,1,-1,0,unknown,0,2023-11-20
34,entrepreneur,married,tertiary,0,105,1,0,unknown,249,2,-1,0,unknown,0,2023-05-28
36,admin.,divorced,tertiary,0,4708,0,0,cellular,104,1,-1,0,unknown,0,2023-06-15
32,technician,single,secondary,0,-1,1,0,cellular,37,1,-1,0,unknown,0,2023-05-12
46,management,married,unknown,0,802,1,0,telephone,417,1,-1,0,unknown,0,2023-07-25
36,technician,married,secondary,0,22,0,0,unknown,464,1,-1,0,unknown,0,2023-06-06
33,management,married,tertiary,0,3301,1,0,cellular,131,2,171,2,failure,0,2023-11-02
48,blue-collar,married,primary,0,2227,0,0,cellular,98,12,-1,0,unknown,0,2023-08-18
58,entrepreneur,married,secondary,0,2,0,0,unknown,684,1,-1,0,unknown,0,2023-06-16
56,housemaid,married,primary,0,445,0,0,cellular,13,6,-1,0,unknown,0,2023-11-21
53,management,married,tertiary,0,241,1,0,cellular,137,1,-1,0,unknown,0,2023-11-19
41,blue-collar,married,secondary,0,429,1,0,unknown,244,1,-1,0,unknown,0,2023-05-13
35,admin.,married,secondary,0,11,1,0,cellular,103,4,-1,0,unknown,0,2023-07-23
31,management,married,tertiary,0,50,0,0,cellular,37,5,-1,0,unknown,0,2023-08-19
51,admin.,divorced,secondary,0,2195,1,0,unknown,59,1,-1,0,unknown,0,2023-05-13
40,technician,married,secondary,0,1270,0,0,cellular,342,2,-1,0,unknown,0,2023-04-17
40,technician,divorced,secondary,0,2394,0,0,unknown,75,4,-1,0,unknown,0,2023-06-09
44,services,married,secondary,0,3536,0,0,cellular,106,6,-1,0,unknown,0,2023-07-31
37,blue-collar,married,secondary,0,-4,1,1,unknown,381,1,-1,0,unknown,0,2023-05-29
49,entrepreneur,married,secondary,0,-1965,0,1,telephone,317,2,-1,0,unknown,0,2023-07-10
